id;area_code;name;merger_name;lng;lat;parent_id
1;110000000000;北京市;北京;116.407526;39.904030;NULL
2;120000000000;天津市;天津;117.200983;39.084158;NULL
3;130000000000;河北省;河北;114.468664;38.037057;NULL
4;140000000000;山西省;山西;112.562398;37.873531;NULL
5;150000000000;内蒙古自治区;内蒙古;111.765617;40.817498;NULL
6;210000000000;辽宁省;辽宁;123.429440;41.835441;NULL
7;220000000000;吉林省;吉林;125.325990;43.896536;NULL
8;230000000000;黑龙江省;黑龙江;126.661669;45.742347;NULL
9;310000000000;上海市;上海;121.473701;31.230416;NULL
10;320000000000;江苏省;江苏;118.763232;32.061707;NULL
11;330000000000;浙江省;浙江;120.152791;30.267446;NULL
12;340000000000;安徽省;安徽;117.284922;31.861184;NULL
13;350000000000;福建省;福建;119.295144;26.100779;NULL
14;360000000000;江西省;江西;115.909228;28.675696;NULL
15;370000000000;山东省;山东;117.020359;36.668530;NULL
16;410000000000;河南省;河南;113.753602;34.765515;NULL
17;420000000000;湖北省;湖北;114.341861;30.546498;NULL
18;430000000000;湖南省;湖南;112.983810;28.112444;NULL
19;440000000000;广东省;广东;113.266530;23.132191;NULL
20;450000000000;广西壮族自治区;广西;108.327546;22.815478;NULL
21;460000000000;海南省;海南;110.349228;20.017377;NULL
22;500000000000;重庆市;重庆;106.551556;29.563009;NULL
23;510000000000;四川省;四川;104.075931;30.651651;NULL
24;520000000000;贵州省;贵州;106.707410;26.598194;NULL
25;530000000000;云南省;云南;102.710002;25.045806;NULL
26;540000000000;西藏自治区;西藏;91.117212;29.646922;NULL
27;610000000000;陕西省;陕西;108.954239;34.265472;NULL
28;620000000000;甘肃省;甘肃;103.826308;36.059421;NULL
29;630000000000;青海省;青海;101.780199;36.620901;NULL
30;640000000000;宁夏回族自治区;宁夏;106.258754;38.471317;NULL
31;650000000000;新疆维吾尔自治区;新疆;87.627704;43.793026;NULL
32;NULL;香港特别行政区;香港;114.173355;22.320048;NULL
33;NULL;澳门特别行政区;澳门;113.549090;22.198951;NULL
34;NULL;台湾;台湾;121.509062;25.044332;NULL
35;110100000000;北京市;北京;116.407526;39.904030;1
36;120100000000;天津市;天津;117.200983;39.084158;2
37;130100000000;石家庄市;河北,石家庄;114.514859;38.042306;3
38;130200000000;唐山市;河北,唐山;118.180193;39.630867;3
39;130300000000;秦皇岛市;河北,秦皇岛;119.600492;39.935385;3
40;130400000000;邯郸市;河北,邯郸;114.538961;36.625657;3
41;130500000000;邢台市;河北,邢台;114.504844;37.070589;3
42;130600000000;保定市;河北,保定;115.464806;38.873891;3
43;130700000000;张家口市;河北,张家口;114.887543;40.824418;3
44;130800000000;承德市;河北,承德;117.962410;40.954071;3
45;130900000000;沧州市;河北,沧州;116.838834;38.304477;3
46;131000000000;廊坊市;河北,廊坊;116.683752;39.538047;3
47;131100000000;衡水市;河北,衡水;115.670177;37.738920;3
48;139000000000;直辖县;河北;114.468664;38.037057;3
49;140100000000;太原市;山西,太原;112.548879;37.870590;4
50;140200000000;大同市;山西,大同;113.612440;40.040295;4
51;140300000000;阳泉市;山西,阳泉;113.580519;37.856971;4
52;140400000000;长治市;山西,长治;113.116255;36.195386;4
53;140500000000;晋城市;山西,晋城;112.851831;35.490701;4
54;140600000000;朔州市;山西,朔州;112.432825;39.331595;4
55;140700000000;晋中市;山西,晋中;112.752694;37.687024;4
56;140800000000;运城市;山西,运城;111.007528;35.026412;4
57;140900000000;忻州市;山西,忻州;112.734174;38.416663;4
58;141000000000;临汾市;山西,临汾;111.518976;36.088005;4
59;141100000000;吕梁市;山西,吕梁;111.144319;37.518314;4
60;150100000000;呼和浩特市;内蒙古,呼和浩特;111.749180;40.842585;5
61;150200000000;包头市;内蒙古,包头;109.840347;40.657449;5
62;150300000000;乌海市;内蒙古,乌海;106.794249;39.655388;5
63;150400000000;赤峰市;内蒙古,赤峰;118.886856;42.257817;5
64;150500000000;通辽市;内蒙古,通辽;122.243444;43.652890;5
65;150600000000;鄂尔多斯市;内蒙古,鄂尔多斯;109.781327;39.608266;5
66;150700000000;呼伦贝尔市;内蒙古,呼伦贝尔;119.765744;49.211574;5
67;150800000000;巴彦淖尔市;内蒙古,巴彦淖尔;107.387657;40.743213;5
68;150900000000;乌兰察布市;内蒙古,乌兰察布;113.132585;40.994785;5
69;152200000000;兴安盟;内蒙古,兴安;122.067042;46.077561;5
70;152500000000;锡林郭勒盟;内蒙古,锡林郭勒;116.048222;43.933454;5
71;152900000000;阿拉善盟;内蒙古,阿拉善;105.728969;38.851892;5
72;210100000000;沈阳市;辽宁,沈阳;123.431474;41.805698;6
73;210200000000;大连市;辽宁,大连;121.614682;38.914003;6
74;210300000000;鞍山市;辽宁,鞍山;122.994329;41.108647;6
75;210400000000;抚顺市;辽宁,抚顺;123.957208;41.880872;6
76;210500000000;本溪市;辽宁,本溪;123.766485;41.294175;6
77;210600000000;丹东市;辽宁,丹东;124.354706;40.000499;6
78;210700000000;锦州市;辽宁,锦州;121.127003;41.095119;6
79;210800000000;营口市;辽宁,营口;122.235417;40.667012;6
80;210900000000;阜新市;辽宁,阜新;121.670323;42.021619;6
81;211000000000;辽阳市;辽宁,辽阳;123.236944;41.267244;6
82;211100000000;盘锦市;辽宁,盘锦;122.070714;41.119997;6
83;211200000000;铁岭市;辽宁,铁岭;123.726166;42.223769;6
84;211300000000;朝阳市;辽宁,朝阳;120.389862;41.497767;6
85;211400000000;葫芦岛市;辽宁,葫芦岛;120.836932;40.711052;6
86;220100000000;长春市;吉林,长春;125.323544;43.817071;7
87;220200000000;吉林市;吉林,吉林;0.000000;0.000000;7
88;220300000000;四平市;吉林,四平;124.350398;43.166419;7
89;220400000000;辽源市;吉林,辽源;125.143532;42.887918;7
90;220500000000;通化市;吉林,通化;125.939697;41.728401;7
91;220600000000;白山市;吉林,白山;126.423587;41.939994;7
92;220700000000;松原市;吉林,松原;124.825117;45.141789;7
93;220800000000;白城市;吉林,白城;122.839024;45.619641;7
94;222400000000;延边朝鲜族自治州;吉林,延边;129.508946;42.891253;7
95;230100000000;哈尔滨市;黑龙江,哈尔滨;126.534967;45.803775;8
96;230200000000;齐齐哈尔市;黑龙江,齐齐哈尔;123.918186;47.354348;8
97;230300000000;鸡西市;黑龙江,鸡西;130.969333;45.295075;8
98;230400000000;鹤岗市;黑龙江,鹤岗;130.297964;47.349916;8
99;230500000000;双鸭山市;黑龙江,双鸭山;131.159133;46.646508;8
100;230600000000;大庆市;黑龙江,大庆;125.103784;46.589309;8
101;230700000000;伊春市;黑龙江,伊春;128.841147;47.727536;8
102;230800000000;佳木斯市;黑龙江,佳木斯;130.318917;46.799922;8
103;230900000000;七台河市;黑龙江,七台河;131.003138;45.771726;8
104;231000000000;牡丹江市;黑龙江,牡丹江;129.633168;44.551653;8
105;231100000000;黑河市;黑龙江,黑河;127.528560;50.245329;8
106;231200000000;绥化市;黑龙江,绥化;126.968887;46.653845;8
107;232700000000;大兴安岭地区;黑龙江,大兴安岭;124.711080;52.335206;8
108;310100000000;上海市;上海;121.473701;31.230416;9
109;320100000000;南京市;江苏,南京;118.796877;32.060255;10
110;320200000000;无锡市;江苏,无锡;120.311910;31.491169;10
111;320300000000;徐州市;江苏,徐州;117.284124;34.205768;10
112;320400000000;常州市;江苏,常州;119.973987;31.810689;10
113;320500000000;苏州市;江苏,苏州;120.585315;31.298886;10
114;320600000000;南通市;江苏,南通;120.894291;31.980171;10
115;320700000000;连云港市;江苏,连云港;119.221611;34.596653;10
116;320800000000;淮安市;江苏,淮安;119.015285;33.610353;10
117;320900000000;盐城市;江苏,盐城;120.163561;33.347382;10
118;321000000000;扬州市;江苏,扬州;119.412966;32.394210;10
119;321100000000;镇江市;江苏,镇江;119.425836;32.187849;10
120;321200000000;泰州市;江苏,泰州;119.923116;32.455778;10
121;321300000000;宿迁市;江苏,宿迁;118.275198;33.963232;10
122;330100000000;杭州市;浙江,杭州;120.155070;30.274084;11
123;330200000000;宁波市;浙江,宁波;121.550357;29.874556;11
124;330300000000;温州市;浙江,温州;120.699366;27.994267;11
125;330400000000;嘉兴市;浙江,嘉兴;120.755486;30.746129;11
126;330500000000;湖州市;浙江,湖州;120.086823;30.894348;11
127;330600000000;绍兴市;浙江,绍兴;120.580232;30.029752;11
128;330700000000;金华市;浙江,金华;119.647444;29.079059;11
129;330800000000;衢州市;浙江,衢州;118.859457;28.970079;11
130;330900000000;舟山市;浙江,舟山;122.207215;29.985295;11
131;331000000000;台州市;浙江,台州;121.420757;28.656386;11
132;331100000000;丽水市;浙江,丽水;119.922796;28.467630;11
133;340100000000;合肥市;安徽,合肥;117.227239;31.820586;12
134;340200000000;芜湖市;安徽,芜湖;118.432941;31.352859;12
135;340300000000;蚌埠市;安徽,蚌埠;117.389719;32.916287;12
136;340400000000;淮南市;安徽,淮南;116.999932;32.625478;12
137;340500000000;马鞍山市;安徽,马鞍山;118.506759;31.670452;12
138;340600000000;淮北市;安徽,淮北;116.798265;33.955844;12
139;340700000000;铜陵市;安徽,铜陵;117.812079;30.945429;12
140;340800000000;安庆市;安徽,安庆;117.063754;30.543494;12
141;341000000000;黄山市;安徽,黄山;118.337481;29.714655;12
142;341100000000;滁州市;安徽,滁州;118.317106;32.301556;12
143;341200000000;阜阳市;安徽,阜阳;115.814204;32.890124;12
144;341300000000;宿州市;安徽,宿州;116.964356;33.646373;12
145;341500000000;六安市;安徽,六安;116.521854;31.733699;12
146;341600000000;亳州市;安徽,亳州;115.778676;33.844582;12
147;341700000000;池州市;安徽,池州;117.491568;30.664800;12
148;341800000000;宣城市;安徽,宣城;118.758816;30.940718;12
149;350100000000;福州市;福建,福州;119.296494;26.074507;13
150;350200000000;厦门市;福建,厦门;118.089425;24.479833;13
151;350300000000;莆田市;福建,莆田;119.007777;25.454084;13
152;350400000000;三明市;福建,三明;117.638678;26.263406;13
153;350500000000;泉州市;福建,泉州;118.675675;24.874132;13
154;350600000000;漳州市;福建,漳州;117.647481;24.512948;13
155;350700000000;南平市;福建,南平;118.177708;26.641768;13
156;350800000000;龙岩市;福建,龙岩;117.017536;25.075123;13
157;350900000000;宁德市;福建,宁德;119.547932;26.665617;13
158;360100000000;南昌市;江西,南昌;115.858197;28.682892;14
159;360200000000;景德镇市;江西,景德镇;117.178419;29.268835;14
160;360300000000;萍乡市;江西,萍乡;113.854556;27.622768;14
161;360400000000;九江市;江西,九江;116.001930;29.705077;14
162;360500000000;新余市;江西,新余;114.917346;27.817808;14
163;360600000000;鹰潭市;江西,鹰潭;117.069202;28.260189;14
164;360700000000;赣州市;江西,赣州;114.935029;25.831829;14
165;360800000000;吉安市;江西,吉安;114.992509;27.113443;14
166;360900000000;宜春市;江西,宜春;114.416778;27.815619;14
167;361000000000;抚州市;江西,抚州;116.358181;27.949217;14
168;361100000000;上饶市;江西,上饶;117.943433;28.454862;14
169;370100000000;济南市;山东,济南;117.119999;36.651216;15
170;370200000000;青岛市;山东,青岛;120.382639;36.067082;15
171;370300000000;淄博市;山东,淄博;118.054927;36.813487;15
172;370400000000;枣庄市;山东,枣庄;117.323725;34.810487;15
173;370500000000;东营市;山东,东营;118.674767;37.434751;15
174;370600000000;烟台市;山东,烟台;121.447935;37.463822;15
175;370700000000;潍坊市;山东,潍坊;119.161755;36.706774;15
176;370800000000;济宁市;山东,济宁;116.587098;35.414921;15
177;370900000000;泰安市;山东,泰安;117.087614;36.200252;15
178;371000000000;威海市;山东,威海;122.120419;37.513068;15
179;371100000000;日照市;山东,日照;119.526888;35.416377;15
180;371200000000;莱芜市;山东,莱芜;117.676723;36.213813;15
181;371300000000;临沂市;山东,临沂;118.356448;35.104672;15
182;371400000000;德州市;山东,德州;116.357464;37.434092;15
183;371500000000;聊城市;山东,聊城;115.985371;36.456703;15
184;371600000000;滨州市;山东,滨州;117.970703;37.381990;15
185;371700000000;菏泽市;山东,菏泽;115.480656;35.233750;15
186;410100000000;郑州市;河南,郑州;113.625368;34.746599;16
187;410200000000;开封市;河南,开封;114.307581;34.797239;16
188;410300000000;洛阳市;河南,洛阳;112.454040;34.619682;16
189;410400000000;平顶山市;河南,平顶山;113.192661;33.766169;16
190;410500000000;安阳市;河南,安阳;114.392392;36.097577;16
191;410600000000;鹤壁市;河南,鹤壁;114.297272;35.747225;16
192;410700000000;新乡市;河南,新乡;113.926800;35.303004;16
193;410800000000;焦作市;河南,焦作;113.241823;35.215892;16
194;410900000000;濮阳市;河南,濮阳;115.029215;35.761829;16
195;411000000000;许昌市;河南,许昌;113.852640;34.035506;16
196;411100000000;漯河市;河南,漯河;114.016539;33.581412;16
197;411200000000;三门峡市;河南,三门峡;111.200135;34.772493;16
198;411300000000;南阳市;河南,南阳;112.528321;32.990833;16
199;411400000000;商丘市;河南,商丘;115.656370;34.414172;16
200;411500000000;信阳市;河南,信阳;114.091023;32.146983;16
201;411600000000;周口市;河南,周口;114.696951;33.626149;16
202;411700000000;驻马店市;河南,驻马店;114.022298;33.011529;16
203;419000000000;直辖县;河南;113.753602;34.765515;16
204;420100000000;武汉市;湖北,武汉;114.305392;30.593098;17
205;420200000000;黄石市;湖北,黄石;115.038520;30.199652;17
206;420300000000;十堰市;湖北,十堰;110.797990;32.629397;17
207;420500000000;宜昌市;湖北,宜昌;111.286471;30.691967;17
208;420600000000;襄阳市;湖北,襄阳;112.122414;32.008986;17
209;420700000000;鄂州市;湖北,鄂州;114.894843;30.391940;17
210;420800000000;荆门市;湖北,荆门;112.199265;31.035423;17
211;420900000000;孝感市;湖北,孝感;113.916902;30.924568;17
212;421000000000;荆州市;湖北,荆州;112.239741;30.335165;17
213;421100000000;黄冈市;湖北,黄冈;114.872316;30.453905;17
214;421200000000;咸宁市;湖北,咸宁;114.322492;29.841443;17
215;421300000000;随州市;湖北,随州;113.382458;31.690215;17
216;422800000000;恩施土家族苗族自治州;湖北,恩施;109.488172;30.272156;17
217;429000000000;直辖县;湖北;114.341861;30.546498;17
218;430100000000;长沙市;湖南,长沙;112.938814;28.228209;18
219;430200000000;株洲市;湖南,株洲;113.134002;27.827550;18
220;430300000000;湘潭市;湖南,湘潭;112.944049;27.829738;18
221;430400000000;衡阳市;湖南,衡阳;112.571997;26.893230;18
222;430500000000;邵阳市;湖南,邵阳;111.467791;27.238892;18
223;430600000000;岳阳市;湖南,岳阳;113.128958;29.357104;18
224;430700000000;常德市;湖南,常德;111.698497;29.031673;18
225;430800000000;张家界市;湖南,张家界;110.479191;29.117096;18
226;430900000000;益阳市;湖南,益阳;112.355180;28.553860;18
227;431000000000;郴州市;湖南,郴州;113.014717;25.770509;18
228;431100000000;永州市;湖南,永州;111.613445;26.420394;18
229;431200000000;怀化市;湖南,怀化;109.998488;27.554978;18
230;431300000000;娄底市;湖南,娄底;111.993497;27.700062;18
231;433100000000;湘西土家族苗族自治州;湖南,湘西;109.739172;28.311947;18
232;440100000000;广州市;广东,广州;113.264434;23.129162;19
233;440200000000;韶关市;广东,韶关;113.597522;24.810403;19
234;440300000000;深圳市;广东,深圳;114.057868;22.543099;19
235;440400000000;珠海市;广东,珠海;113.576726;22.270715;19
236;440500000000;汕头市;广东,汕头;116.681972;23.354091;19
237;440600000000;佛山市;广东,佛山;113.121416;23.021548;19
238;440700000000;江门市;广东,江门;113.081901;22.578738;19
239;440800000000;湛江市;广东,湛江;110.359377;21.270707;19
240;440900000000;茂名市;广东,茂名;110.925456;21.662999;19
241;441200000000;肇庆市;广东,肇庆;112.465091;23.047191;19
242;441300000000;惠州市;广东,惠州;114.416196;23.111847;19
243;441400000000;梅州市;广东,梅州;116.122238;24.288615;19
244;441500000000;汕尾市;广东,汕尾;115.375278;22.786211;19
245;441600000000;河源市;广东,河源;114.700447;23.743538;19
246;441700000000;阳江市;广东,阳江;111.982232;21.857958;19
247;441800000000;清远市;广东,清远;113.056031;23.681763;19
248;441900000000;东莞市;广东,东莞;113.751765;23.020536;19
249;442000000000;中山市;广东,中山;113.392782;22.517645;19
250;445100000000;潮州市;广东,潮州;116.622603;23.656950;19
251;445200000000;揭阳市;广东,揭阳;116.372831;23.549993;19
252;445300000000;云浮市;广东,云浮;112.044491;22.915094;19
253;450100000000;南宁市;广西,南宁;108.366543;22.817002;20
254;450200000000;柳州市;广西,柳州;109.415953;24.325502;20
255;450300000000;桂林市;广西,桂林;110.290194;25.273566;20
256;450400000000;梧州市;广西,梧州;111.279115;23.476962;20
257;450500000000;北海市;广西,北海;109.119927;21.481254;20
258;450600000000;防城港市;广西,防城港;108.353846;21.686860;20
259;450700000000;钦州市;广西,钦州;108.654146;21.979933;20
260;450800000000;贵港市;广西,贵港;109.598926;23.111530;20
261;450900000000;玉林市;广西,玉林;110.164756;22.636379;20
262;451000000000;百色市;广西,百色;106.618201;23.902333;20
263;451100000000;贺州市;广西,贺州;111.566694;24.403582;20
264;451200000000;河池市;广西,河池;108.085261;24.692931;20
265;451300000000;来宾市;广西,来宾;109.221465;23.750306;20
266;451400000000;崇左市;广西,崇左;107.364711;22.376532;20
267;460100000000;海口市;海南,海口;110.198293;20.044001;21
268;460200000000;三亚市;海南,三亚;109.511909;18.252847;21
269;460300000000;三沙市;海南,三沙;112.338695;16.831839;21
270;460400000000;儋州市;海南,儋州;110.349228;20.017377;21
271;469000000000;省直辖县级行政区域;海南;110.349228;20.017377;21
272;500100000000;重庆市;重庆;106.551556;29.563009;22
273;500200000000;县;重庆;106.551556;29.563009;22
274;510100000000;成都市;四川,成都;104.066541;30.572269;23
275;510300000000;自贡市;四川,自贡;104.778442;29.339030;23
276;510400000000;攀枝花市;四川,攀枝花;101.718637;26.582347;23
277;510500000000;泸州市;四川,泸州;105.442258;28.871810;23
278;510600000000;德阳市;四川,德阳;104.397894;31.126855;23
279;510700000000;绵阳市;四川,绵阳;104.679114;31.467450;23
280;510800000000;广元市;四川,广元;105.843357;32.435435;23
281;510900000000;遂宁市;四川,遂宁;105.592898;30.532847;23
282;511000000000;内江市;四川,内江;105.058433;29.580228;23
283;511100000000;乐山市;四川,乐山;103.765568;29.552106;23
284;511300000000;南充市;四川,南充;106.110698;30.837793;23
285;511400000000;眉山市;四川,眉山;103.848538;30.075439;23
286;511500000000;宜宾市;四川,宜宾;104.643215;28.751768;23
287;511600000000;广安市;四川,广安;106.633212;30.455961;23
288;511700000000;达州市;四川,达州;107.468023;31.209571;23
289;511800000000;雅安市;四川,雅安;103.013261;29.980537;23
290;511900000000;巴中市;四川,巴中;106.747477;31.867903;23
291;512000000000;资阳市;四川,资阳;104.627636;30.128901;23
292;513200000000;阿坝藏族羌族自治州;四川,阿坝;102.224653;31.899413;23
293;513300000000;甘孜藏族自治州;四川,甘孜;101.962310;30.049520;23
294;513400000000;凉山彝族自治州;四川,凉山;102.267335;27.881610;23
295;520100000000;贵阳市;贵州,贵阳;106.630153;26.647661;24
296;520200000000;六盘水市;贵州,六盘水;104.830359;26.592666;24
297;520300000000;遵义市;贵州,遵义;106.927389;27.725654;24
298;520400000000;安顺市;贵州,安顺;105.947593;26.253072;24
299;520500000000;毕节市;贵州,毕节;105.283992;27.302589;24
300;520600000000;铜仁市;贵州,铜仁;109.189598;27.731514;24
301;522300000000;黔西南布依族苗族自治州;贵州,黔西南;104.906396;25.087825;24
302;522600000000;黔东南苗族侗族自治州;贵州,黔东南;107.982859;26.583442;24
303;522700000000;黔南布依族苗族自治州;贵州,黔南;107.522097;26.254092;24
304;530100000000;昆明市;云南,昆明;102.832891;24.880095;25
305;530300000000;曲靖市;云南,曲靖;103.796167;25.489999;25
306;530400000000;玉溪市;云南,玉溪;102.546543;24.352036;25
307;530500000000;保山市;云南,保山;99.161761;25.112046;25
308;530600000000;昭通市;云南,昭通;103.717465;27.338257;25
309;530700000000;丽江市;云南,丽江;100.227750;26.855047;25
310;530800000000;普洱市;云南,普洱;100.966512;22.825065;25
311;530900000000;临沧市;云南,临沧;100.079583;23.877573;25
312;532300000000;楚雄彝族自治州;云南,楚雄;101.528069;25.045532;25
313;532500000000;红河哈尼族彝族自治州;云南,红河;103.374799;23.363130;25
314;532600000000;文山壮族苗族自治州;云南,文山;104.216248;23.400734;25
315;532800000000;西双版纳傣族自治州;云南,西双版纳;100.797777;22.007351;25
316;532900000000;大理白族自治州;云南,大理;100.267639;25.606485;25
317;533100000000;德宏傣族景颇族自治州;云南,德宏;98.584895;24.433353;25
318;533300000000;怒江傈僳族自治州;云南,怒江;98.853097;25.852547;25
319;533400000000;迪庆藏族自治州;云南,迪庆;99.702234;27.818882;25
320;540100000000;拉萨市;西藏,拉萨;91.140856;29.645554;26
321;540200000000;日喀则市;西藏,日喀则;88.880583;29.266869;26
322;540300000000;昌都市;西藏,昌都;97.172020;31.140969;26
323;540400000000;林芝市;西藏,林芝;94.361490;29.649128;26
324;540500000000;山南市;西藏,山南;91.117212;29.646922;26
325;542400000000;那曲地区;西藏,那曲;92.051239;31.476202;26
326;542500000000;阿里地区;西藏,阿里;80.105804;32.501111;26
327;610100000000;西安市;陕西,西安;108.940174;34.341568;27
328;610200000000;铜川市;陕西,铜川;108.945233;34.896756;27
329;610300000000;宝鸡市;陕西,宝鸡;107.237974;34.361979;27
330;610400000000;咸阳市;陕西,咸阳;108.708991;34.329605;27
331;610500000000;渭南市;陕西,渭南;109.509786;34.499995;27
332;610600000000;延安市;陕西,延安;109.489727;36.585455;27
333;610700000000;汉中市;陕西,汉中;107.023323;33.067480;27
334;610800000000;榆林市;陕西,榆林;109.734589;38.285390;27
335;610900000000;安康市;陕西,安康;109.029022;32.684714;27
336;611000000000;商洛市;陕西,商洛;109.940477;33.870422;27
337;620100000000;兰州市;甘肃,兰州;103.834303;36.061089;28
338;620200000000;嘉峪关市;甘肃,嘉峪关;98.289152;39.773130;28
339;620300000000;金昌市;甘肃,金昌;102.188043;38.520089;28
340;620400000000;白银市;甘肃,白银;104.138559;36.544756;28
341;620500000000;天水市;甘肃,天水;105.724947;34.580863;28
342;620600000000;武威市;甘肃,武威;102.638011;37.928264;28
343;620700000000;张掖市;甘肃,张掖;100.449818;38.925875;28
344;620800000000;平凉市;甘肃,平凉;106.665240;35.543051;28
345;620900000000;酒泉市;甘肃,酒泉;98.494483;39.732410;28
346;621000000000;庆阳市;甘肃,庆阳;107.643631;35.709077;28
347;621100000000;定西市;甘肃,定西;104.626282;35.580662;28
348;621200000000;陇南市;甘肃,陇南;104.921841;33.400684;28
349;622900000000;临夏回族自治州;甘肃,临夏;103.210538;35.601182;28
350;623000000000;甘南藏族自治州;甘肃,甘南;102.911027;34.983385;28
351;630100000000;西宁市;青海,西宁;101.778228;36.617144;29
352;630200000000;海东市;青海,海东;102.104287;36.502039;29
353;632200000000;海北藏族自治州;青海,海北;100.900997;36.954413;29
354;632300000000;黄南藏族自治州;青海,黄南;102.015248;35.519548;29
355;632500000000;海南藏族自治州;青海,海南;101.780199;36.620901;29
356;632600000000;果洛藏族自治州;青海,果洛;100.244808;34.471431;29
357;632700000000;玉树藏族自治州;青海,玉树;97.091934;33.011674;29
358;632800000000;海西蒙古族藏族自治州;青海,海西;97.369751;37.377139;29
359;640100000000;银川市;宁夏,银川;106.230909;38.487193;30
360;640200000000;石嘴山市;宁夏,石嘴山;106.383303;38.983236;30
361;640300000000;吴忠市;宁夏,吴忠;106.198393;37.997460;30
362;640400000000;固原市;宁夏,固原;106.242610;36.015855;30
363;640500000000;中卫市;宁夏,中卫;105.196902;37.499972;30
364;650100000000;乌鲁木齐市;新疆,乌鲁木齐;87.616848;43.825592;31
365;650200000000;克拉玛依市;新疆,克拉玛依;84.889207;45.579888;31
366;650400000000;吐鲁番市;新疆,吐鲁番;89.189655;42.951384;31
367;650500000000;哈密市;新疆,哈密;93.514916;42.818501;31
368;652300000000;昌吉回族自治州;新疆,昌吉;87.308224;44.011182;31
369;652700000000;博尔塔拉蒙古自治州;新疆,博尔塔拉;82.066159;44.905588;31
370;652800000000;巴音郭楞蒙古自治州;新疆,巴音郭楞;86.145298;41.764115;31
371;652900000000;阿克苏地区;新疆,阿克苏;80.260605;41.168779;31
372;653000000000;克孜勒苏柯尔克孜自治州;新疆,克孜勒苏;76.167819;39.714526;31
373;653100000000;喀什地区;新疆,喀什;75.989755;39.470400;31
374;653200000000;和田地区;新疆,和田;79.922211;37.114157;31
375;654000000000;伊犁哈萨克自治州;新疆,伊犁;81.324136;43.916823;31
376;654200000000;塔城地区;新疆,塔城;82.980316;46.745364;31
377;654300000000;阿勒泰地区;新疆,阿勒泰;88.141253;47.844924;31
378;659000000000;直辖县;新疆;87.627704;43.793026;31
385;NULL;彰化县;台湾,彰化;120.416000;24.000000;34
386;NULL;新北市;台湾,新北;121.465746;25.012366;34
387;NULL;澎湖县;台湾,澎湖;119.566417;23.569733;34
388;NULL;屏东县;台湾,屏东;120.487928;22.682802;34
389;NULL;臺中市;台湾,臺中;0.000000;0.000000;34
390;NULL;臺南市;台湾,臺南;0.000000;0.000000;34
391;NULL;臺北市;台湾,臺北;121.517057;25.048074;34
392;NULL;臺东县;台湾,臺东;0.000000;0.000000;34
393;NULL;桃园市;台湾,桃园;121.083000;25.000000;34
394;NULL;宜兰县;台湾,宜兰;121.500000;24.600000;34
395;NULL;南投县;台湾,南投;120.830000;23.830000;34
396;NULL;南海岛;台湾,南海岛;0.000000;0.000000;34
397;NULL;苗栗县;台湾,苗栗;120.818985;24.561601;34
398;NULL;嘉义市;台湾,嘉义;120.452538;23.481568;34
399;NULL;嘉义县;台湾,嘉义;120.452538;23.481568;34
400;NULL;新竹市;台湾,新竹;120.968798;24.806738;34
401;NULL;新竹县;台湾,新竹;120.968798;24.806738;34
402;NULL;花莲县;台湾,花莲;121.300000;23.830000;34
403;NULL;高雄市;台湾,高雄;120.311922;22.620856;34
404;NULL;基隆市;台湾,基隆;121.746248;25.130741;34
405;NULL;金门县;台湾,金门;118.317089;24.432706;34
406;NULL;连江县;台湾,连江;119.539704;26.197364;34
407;NULL;云林县;台湾,云林;120.527173;23.696887;34
408;110101000000;东城区;北京,东城;116.416357;39.928353;35
409;110102000000;西城区;北京,西城;116.365868;39.912289;35
410;110105000000;朝阳区;北京,朝阳;116.443108;39.921470;35
411;110106000000;丰台区;北京,丰台;116.287149;39.858427;35
412;110107000000;石景山区;北京,石景山;116.222982;39.906611;35
413;110108000000;海淀区;北京,海淀;116.298056;39.959912;35
414;110109000000;门头沟区;北京,门头沟;116.102009;39.940646;35
415;110111000000;房山区;北京,房山;116.143267;39.749144;35
416;110112000000;通州区;北京,通州;116.656435;39.909946;35
417;110113000000;顺义区;北京,顺义;116.654651;40.130347;35
418;110114000000;昌平区;北京,昌平;116.231204;40.220660;35
419;110115000000;大兴区;北京,大兴;116.341395;39.726929;35
420;110116000000;怀柔区;北京,怀柔;116.642349;40.315704;35
421;110117000000;平谷区;北京,平谷;117.121383;40.140701;35
422;110118000000;密云区;北京,密云;116.843177;40.376834;35
423;110119000000;延庆区;北京,延庆;115.974848;40.456951;35
424;120101000000;和平区;天津,和平;117.214510;39.116949;36
425;120102000000;河东区;天津,河东;117.251587;39.128291;36
426;120103000000;河西区;天津,河西;117.223372;39.109563;36
427;120104000000;南开区;天津,南开;117.150738;39.138203;36
428;120105000000;河北区;天津,河北;117.200983;39.084158;36
429;120106000000;红桥区;天津,红桥;117.151533;39.167345;36
430;120110000000;东丽区;天津,东丽;117.314324;39.086569;36
431;120111000000;西青区;天津,西青;117.008827;39.141152;36
432;120112000000;津南区;天津,津南;117.357260;38.937928;36
433;120113000000;北辰区;天津,北辰;117.135488;39.224792;36
434;120114000000;武清区;天津,武清;117.044388;39.384119;36
435;120115000000;宝坻区;天津,宝坻;117.309863;39.717379;36
436;120116000000;滨海新区;天津,滨海;117.517969;38.719936;36
437;120117000000;宁河区;天津,宁河;117.826625;39.329858;36
438;120118000000;静海区;天津,静海;116.974130;38.947512;36
